,author,keywords,pmc,pmid,prob,pubdate,title
89,CU Phan; J Shen; K Yu; J Mao; G Tang,crystal habit; dissolution rate; pharmacokinetics; sorafenib tosylate,,34200376,0.9216135144233704,2021,Impact of Crystal Habit on the Dissolution Rate and In Vivo Pharmacokinetics of Sorafenib Tosylate.
90,SC Tang; N de Vries; RW Sparidans; E Wagenaar; JH Beijnen; AH Schinkel,,,23843632,0.9212778806686401,2013,"Impact of P-glycoprotein (ABCB1) and breast cancer resistance protein (ABCG2) gene dosage on plasma pharmacokinetics and brain accumulation of dasatinib, sorafenib, and sunitinib."
91,C Ferrario; I Strepponi; K Esfahani; H Charamis; A Langleben; E Scarpi; O Nanni; WH Miller; LC Panasci,,,27992451,0.919958770275116,2016,Phase I/II Trial of Sorafenib in Combination with Vinorelbine as First-Line Chemotherapy for Metastatic Breast Cancer.
92,DA Reardon; JJ Vredenburgh; A Desjardins; K Peters; S Gururangan; JH Sampson; J Marcello; JE Herndon; RE McLendon; D Janney; AH Friedman; DD Bigner; HS Friedman,,,20443129,0.9192419052124023,2011,Effect of CYP3A-inducing anti-epileptics on sorafenib exposure: results of a phase II study of sorafenib plus daily temozolomide in adults with recurrent glioblastoma.
93,GK Abou-Alfa; D Amadori; A Santoro; A Figer; J De Greve; C Lathia; D Voliotis; S Anderson; M Moscovici; S Ricci,,,21673874,0.91860431432724,2011,Safety and Efficacy of Sorafenib in Patients with Hepatocellular Carcinoma (HCC) and Child-Pugh A versus B Cirrhosis.
94,SJ Lee; J Lee; SH Park; JO Park; YS Park; WK Kang; J Lee; DS Yim; HY Lim,,,21695438,0.9183651208877563,2012,Phase 1 trial of S-1 in combination with sorafenib for patients with advanced hepatocellular carcinoma.
95,B Schultheis; G Kummer; M Zeth; E Brendel; C Xia; M Kornacker; D Strumberg,,,21735354,0.9130369424819946,2012,Phase IB study of sorafenib in combination with gemcitabine and cisplatin in patients with refractory solid tumors.
96,Y Lou; L Wang; Q Qian; J You; W Qiu; Q Wang; K Zhu; Y Qiu,BZG; Multikinase inhibitor; Novel sorafenib analogues; Pharmacokinetics; Tissue distribution; UPLC–MS/MS,,26799978,0.90846848487854,2016,Preclinical pharmacokinetics and tissue distribution of a novel multikinase inhibitor BZG by validated UPLC-MS/MS assay.
97,MA Khan; S Ali; SS Venkatraman; MF Sohail; M Ovais; A Raza,Co-block polymer; Oral delivery; Polymersomes; Sorafenib,,29551745,0.906640350818634,2018,Fabrication of poly (butadiene-block-ethylene oxide) based amphiphilic polymersomes: An approach for improved oral pharmacokinetics of Sorafenib.
98,M Niwakawa; K Hashine; R Yamaguchi; H Fujii; Y Hamamoto; K Fukino; T Tanigawa; Y Sumiyoshi,,,21246251,0.9066011309623718,2012,Phase I trial of sorafenib in combination with interferon-alpha in Japanese patients with unresectable or metastatic renal cell carcinoma.
99,CH Hsieh; YJ Chen; TH Tsai; LY Wang; HC Tai; HL Huang; YC Huang,,,32533042,0.9065256118774414,2020,Robust combination of liver stereotactic body radiotherapy modulates pharmacokinetics of sorafenib toward preferable parameters.
100,F Mardjuadi; J Medioni; J Kerger; L D'Hondt; JL Canon; L Duck; F Musuamba; S Oudard; M Clausse; A Moxhon; JP Machiels,,,22752248,0.9059994220733643,2012,Phase I study of sorafenib in combination with docetaxel and prednisone in chemo-naïve patients with metastatic castration-resistant prostate cancer.
101,C Jiang; L Xie; Y Zhang; M Fujinaga; W Mori; Y Kurihara; T Yamasaki; F Wang; MR Zhang,BRAFV600E mutation; [11C]CEP-32496; melanoma; pharmacokinetic evaluation; positron emission tomography,,30251592,0.905269980430603,2018,Pharmacokinetic Evaluation of [11C]CEP-32496 in Nude Mice Bearing BRAFV600E Mutation-Induced Melanomas.
102,AK El-Damasy; NC Cho; G Nam; AN Pae; G Keum,anticancer activity; benzothiazoles; ethylpiperazine; multikinase inhibitors,,27405013,0.9050202965736389,2016,Discovery of a Nanomolar Multikinase Inhibitor (KST016366): A New Benzothiazole Derivative with Remarkable Broad-Spectrum Antiproliferative Activity.
103,L Bazzola; C Foroni; D Andreis; V Zanoni; M R Cappelletti; G Allevi; S Aguggini; C Strina; M Milani; S Venturini; F Ferrozzi; R Giardini; R Bertoni; H Turley; K Gatter; PG Petronini; SB Fox; AL Harris; M Martinotti; A Berruti; A Bottini; AR Reynolds; D Generali,,,25461806,0.9028123021125793,2015,"Combination of letrozole, metronomic cyclophosphamide and sorafenib is well-tolerated and shows activity in patients with primary breast cancer."
104,JW Choi; JH Park; HR Cho; JW Chung; DD Kim; HC Kim; HJ Cho,,,28373713,0.9019298553466797,2017,"Sorafenib and 2,3,5-triiodobenzoic acid-loaded imageable microspheres for transarterial embolization of a liver tumor."
105,JC Panetta; O Campagne; J Gartrell; W Furman; CF Stewart,,,34060723,0.901069164276123,2021,Pharmacokinetically guided dosing of oral sorafenib in pediatric hepatocellular carcinoma: A simulation study.
106,F Navid; R Christensen; H Inaba; L Li; Z Chen; X Cai; J Regel; SD Baker,compounded capsule; formulation; sorafenib; suspension,,23788485,0.9001465439796448,2013,Alternative formulations of sorafenib for use in children.
107,Y Chu; J Zhang; H Pan; J Shi; J Wang; L Chen,Biomimetic hybrid drug delivery system; Long circulation; RBCm-derived vesicles; Sorafenib,,32399603,0.8997125029563904,2020,Preparation and evaluation of long circulating erythrocyte membrane-cloaked anti-cancer drug delivery system.
108,Y Chen; A Suzuki; MA Tortorici; M Garrett; RR LaBadie; Y Umeyama; YK Pithavala,,,25663295,0.8993229269981384,2015,Axitinib plasma pharmacokinetics and ethnic differences.
109,A Zambon; D Ménard; BM Suijkerbuijk; I Niculescu-Duvaz; S Whittaker; D Niculescu-Duvaz; A Nourry; L Davies; HA Manne; F Lopes; N Preece; D Hedley; LM Ogilvie; R Kirk; R Marais; CJ Springer,,,20597484,0.898539662361145,2010,Novel hinge binder improves activity and pharmacokinetic properties of BRAF inhibitors.
110,K Mross; S Steinbild; F Baas; D Gmehling; M Radtke; D Voliotis; E Brendel; O Christensen; C Unger,,,17095207,0.8978002071380615,2007,Results from an in vitro and a clinical/pharmacological phase I study with the combination irinotecan and sorafenib.
111,GK Abou-Alfa; L Schwartz; S Ricci; D Amadori; A Santoro; A Figer; J De Greve; JY Douillard; C Lathia; B Schwartz; I Taylor; M Moscovici; LB Saltz,,,16908937,0.8975152969360352,2006,Phase II study of sorafenib in patients with advanced hepatocellular carcinoma.
112,A Karbownik; K Sobańska; T Grabowski; J Stanisławiak-Rudowicz; A Wolc; E Grześkowiak; E Szałek,Drug–drug interaction; Paracetamol; Paracetamol glucuronide and paracetamol sulphate; Pharmacokinetics; Sorafenib; Sorafenib N-oxide,,32394097,0.8953949809074402,2020,In vivo assessment of the drug interaction between sorafenib and paracetamol in rats.
113,SY Park; Z Kang; P Thapa; YS Jin; JW Park; HJ Lim; JY Lee; SW Lee; MH Seo; MS Kim; SH Jeong,Dissolution; NUFS™; Particle size; Pharmacokinetics; Quality by design; Sorafenib,,31136778,0.8952245712280273,2019,Development of sorafenib loaded nanoparticles to improve oral bioavailability using a quality by design approach.
114,IM Desar; JN Timmer-Bonte; DM Burger; WT van der Graaf; CM van Herpen,,,21045832,0.894199013710022,2010,A phase I dose-escalation study to evaluate safety and tolerability of sorafenib combined with sirolimus in patients with advanced solid cancer.
115,T Okusaka; H Ueno; M Ikeda; S Mitsunaga; M Ozaka; H Ishii; O Yokosuka; Y Ooka; R Yoshimoto; Y Yanagihara; K Okita,OPB-31121; advanced hepatocellular carcinoma; dose escalation; phase 1 trial; recommended dose; signal transducer and activator of transcription-3 inhibitor,,25676869,0.8904064297676086,2015,"Phase 1 and pharmacological trial of OPB-31121, a signal transducer and activator of transcription-3 inhibitor, in patients with advanced hepatocellular carcinoma."
116,SM Stemmer; O Benjaminov; G Medalia; NB Ciuraru; MH Silverman; S Bar-Yehuda; S Fishman; Z Harpaz; M Farbstein; S Cohen; R Patoka; B Singer; WD Kerns; P Fishman,,,23299770,0.8892553448677063,2013,"CF102 for the treatment of hepatocellular carcinoma: a phase I/II, open-label, dose-escalation study."
117,I Puzanov; J Sosman; A Santoro; MW Saif; L Goff; GK Dy; P Zucali; JA Means-Powell; WW Ma; M Simonelli; R Martell; F Chai; M Lamar; RE Savage; B Schwartz; AA Adjei,,,25294187,0.886177659034729,2015,Phase 1 trial of tivantinib in combination with sorafenib in adult patients with advanced solid tumors.
118,H Richly; P Kupsch; K Passage; M Grubert; RA Hilger; S Kredtke; D Voliotis; ME Scheulen; S Seeber; D Strumberg,,,14692720,0.8857759237289429,2003,A phase I clinical and pharmacokinetic study of the Raf kinase inhibitor (RKI) BAY 43-9006 administered in combination with doxorubicin in patients with solid tumors.
119,TA Labeur; R Achterbergh; B Takkenberg; O Van Delden; R Mathôt; HJ Klümpen,,,31645371,0.8843458890914917,2020,Sorafenib for Patients with Hepatocellular Carcinoma and Child-Pugh B Liver Cirrhosis: Lessons Learned from a Terminated Study.
120,I Khan; Z Iqbal; A Khan; M Hassan; F Nasir; A Raza; L Ahmad; A Khan; M Akhlaq Mughal,Biological samples; Paclitaxel; Pharmacokinetics; RP-HPLC; Sorafenib,,27592284,0.8808923363685608,2016,"A simple, rapid and sensitive RP-HPLC-UV method for the simultaneous determination of sorafenib & paclitaxel in plasma and pharmaceutical dosage forms: Application to pharmacokinetic study."
121,LL Siu; A Awada; CH Takimoto; M Piccart; B Schwartz; T Giannaris; C Lathia; O Petrenciuc; MJ Moore,,,16397036,0.8800032138824463,2006,Phase I trial of sorafenib and gemcitabine in advanced solid tumors with an expanded cohort in advanced pancreatic cancer.
122,L Nogova; C Mattonet; M Scheffler; M Taubert; M Gardizi; ML Sos; S Michels; RN Fischer; M Limburg; DSY Abdulla; T Persigehl; C Kobe; S Merkelbach-Bruse; J Franklin; H Backes; R Schnell; D Behringer; B Kaminsky; M Eichstaedt; C Stelzer; M Kinzig; F Sörgel; Y Tian; L Junge; AA Suleiman; S Frechen; D Rokitta; D Ouyang; U Fuhr; R Buettner; J Wolf,FDG-PET; KRAS mutation; Phase-I trial; non-small-cell lung cancer; pharmacodynamics; pharmacokinetics; solid tumors,,32436621,0.8774309754371643,2020,Sorafenib and everolimus in patients with advanced solid tumors and KRAS-mutated NSCLC: A phase I trial with early pharmacodynamic FDG-PET assessment.
123,VA Thomas; JP Balthasar,anti-angiogenesis; drug–drug interaction; monoclonal antibodies; pharmacokinetics,,27029796,0.8773959279060364,2016,Sorafenib Decreases Tumor Exposure to an Anti-carcinoembryonic Antigen Monoclonal Antibody in a Mouse Model of Colorectal Cancer.
124,H Richly; BF Henning; P Kupsch; K Passarge; M Grubert; RA Hilger; O Christensen; E Brendel; B Schwartz; M Ludwig; C Flashar; R Voigtmann; ME Scheulen; S Seeber; D Strumberg,,,16500908,0.8751437067985535,2006,Results of a Phase I trial of sorafenib (BAY 43-9006) in combination with doxorubicin in patients with refractory solid tumors.
125,K Mross; S Steinbild; F Baas; M Reil; P Buss; S Mersmann; D Voliotis; B Schwartz; E Brendel,,,14692719,0.8750215172767639,2003,Drug-drug interaction pharmacokinetic study with the Raf kinase inhibitor (RKI) BAY 43-9006 administered in combination with irinotecan (CPT-11) in patients with solid tumors.
126,A Foskett; C Manley; R Naramore; IK Gordon; BM Stewart; C Khanna,cancer; developmental therapeutics; sorafenib; tolerability study,,30050861,0.8688638210296631,2017,Tolerability of oral sorafenib in pet dogs with a diagnosis of cancer.
127,F Marmé; C Gomez-Roca; K Graudenz; F Huang; J Lettieri; C Peña; ZJ Trnkova; J Eucker,Combination therapy; Dose; Inhibitors; Oncology; Phase 1; Safety; Tumors,,29468456,0.8676230311393738,2018,"Phase 1, open-label, dose-escalation study of sorafenib in combination with eribulin in patients with advanced, metastatic, or refractory solid tumors."
128,T Okusaka; T Otsuka; H Ueno; S Mitsunaga; R Sugimoto; K Muro; I Saito; Y Tadayasu; K Inoue; AB Loembé; M Ikeda,Hepatocellular carcinoma; Japanese; maximum tolerated dose; nintedanib; phase I,,27627050,0.860562264919281,2016,Phase I study of nintedanib in Japanese patients with advanced hepatocellular carcinoma and liver impairment.
129,F Toffalorio; G Spitaleri; C Catania; L Dal Zotto; C Noberasco; A Delmonte; M Santarpia; F Vecchio; V Brunelli; C Rampinelli; M Barberis; C Fumagalli; M Zucchetti; M Zangarini; T Diena; R Danesi; F de Braud; T De Pas,,,24674875,0.855548620223999,2014,"Phase ib of sorafenib in combination with everolimus in patients with advanced solid tumors, selected on the basis of molecular targets."
130,P Boudou-Rouquette; S Ropert; O Mir; R Coriat; B Billemont; M Tod; L Cabanes; N Franck; B Blanchet; F Goldwasser,,,22752067,0.8543714880943298,2012,Variability of sorafenib toxicity and exposure over time: a pharmacokinetic/pharmacodynamic analysis.
131,AL Harzstark; EJ Small; VK Weinberg; J Sun; CJ Ryan; AM Lin; L Fong; DR Brocks; JE Rosenberg,,,21387258,0.8534536361694336,2011,A phase 1 study of everolimus and sorafenib for metastatic clear cell renal cell carcinoma.
132,TS Uldrick; PH Gonçalves; KM Wyvill; CJ Peer; W Bernstein; K Aleman; MN Polizzotto; D Venzon; SM Steinberg; V Marshall; D Whitby; RF Little; JJ Wright; MA Rudek; WD Figg; R Yarchoan,,,28341759,0.8412649035453796,2017,A Phase Ib Study of Sorafenib (BAY 43-9006) in Patients with Kaposi Sarcoma.
133,S Afify; UR Rapp; P Högger,,,15282098,0.832491397857666,2004,Validation of a liquid chromatography assay for the quantification of the Raf kinase inhibitor BAY 43-9006 in small volumes of mouse serum.
134,HL Ba; L Mbatchi; F Gattacceca; A Evrard; B Lacarelle; B Blanchet; J Ciccolini; S Salas,pharmacogenetics; pharmacokinetics; sorafenib; therapeutic drug monitoring; toxicity,,31967518,0.8316720128059387,2020,Pharmacogenetics and pharmacokinetics modeling of unexpected and extremely severe toxicities after sorafenib intake.
135,M Shimada; H Okawa; T Maejima; T Yanagi; K Hisamichi; M Matsuura; K Akasaka; M Tsuchiya; Y Kondo; T Shimosegawa; M Mori; M Maekawa; H Suzuki; N Mano,,,24872323,0.8217915296554565,2014,A quantitative HPLC-UV method for determination of serum sorafenib and sorafenib N-oxide and its application in hepatocarcinoma patients.
136,M Shimada; H Okawa; Y Kondo; T Maejima; Y Kataoka; K Hisamichi; M Maekawa; M Matsuura; Y Jin; M Mori; H Suzuki; T Shimosegawa; N Mano,,,26477611,0.8216115832328796,2015,Monitoring Serum Levels of Sorafenib and Its N-Oxide Is Essential for Long-Term Sorafenib Treatment of Patients with Hepatocellular Carcinoma.
137,JB Aragon-Ching; L Jain; JL Gulley; PM Arlen; JJ Wright; SM Steinberg; D Draper; J Venitz; E Jones; CC Chen; WD Figg; WL Dahut,,,19154507,0.8168719410896301,2009,Final analysis of a phase II trial using sorafenib for metastatic castration-resistant prostate cancer.
138,B Escudier; M Gore,,,21679004,0.8150148391723633,2011,Axitinib for the management of metastatic renal cell carcinoma.
139,K Shinsako; T Mizuno; T Terada; J Watanabe; T Kamba; E Nakamura; O Ogawa; K Inui,,,20340037,0.8092238903045654,2010,Tolerable sorafenib therapy for a renal cell carcinoma patient with hemodialysis: a case study.
140,JH Park; MJ Baek; JY Lee; KT Kim; HJ Cho; DD Kim,Bioavailability; Microprecipitated bulk powder; Pharmacokinetics; Sorafenib; Ursodeoxycholic acid,,32946979,0.7998817563056946,2020,Preparation and characterization of sorafenib-loaded microprecipitated bulk powder for enhancing oral bioavailability.
141,S Faivre; A Santoro; RK Kelley; E Gane; CE Costentin; I Gueorguieva; C Smith; A Cleverly; MM Lahn; E Raymond; KA Benhadji; G Giannelli,TGF-β1; TGF-β1 receptor I inhibitor; alpha fetoprotein; galunisertib; hepatocellular carcinoma; liver cancer,,30963691,0.7980528473854065,2019,Novel transforming growth factor beta receptor I kinase inhibitor galunisertib (LY2157299) in advanced hepatocellular carcinoma.
142,PP Zarrinkar; RN Gunawardane; MD Cramer; MF Gardner; D Brigham; B Belli; MW Karaman; KW Pratz; G Pallares; Q Chao; KG Sprankle; HK Patel; M Levis; RC Armstrong; J James; SS Bhagwat,,,19654408,0.7942618727684021,2009,AC220 is a uniquely potent and selective inhibitor of FLT3 for the treatment of acute myeloid leukemia (AML).
143,D Luethi; S Durmus; AH Schinkel; JH Schellens; JH Beijnen; RW Sparidans,LC-MS/MS; bioanalytical assay; multikinase inhibitor; regorafenib,,24619951,0.7889190912246704,2014,Liquid chromatography-tandem mass spectrometric assay for the multikinase inhibitor regorafenib in plasma.
144,YH Choi; C Zhang; Z Liu; MJ Tu; AX Yu; AM Yu,,,33712506,0.7870925664901733,2021,A Novel Integrated Pharmacokinetic-Pharmacodynamic Model to Evaluate Combination Therapy and Determine In Vivo Synergism.
145,HY Lim; J Heo; HJ Choi; CY Lin; JH Yoon; C Hsu; KM Rau; RT Poon; W Yeo; JW Park; MH Tay; WS Hsieh; C Kappeler; P Rajagopalan; H Krissel; M Jeffers; CJ Yen; WY Tak,,,25294897,0.7854660749435425,2014,A phase II study of the efficacy and safety of the combination therapy of the MEK inhibitor refametinib (BAY 86-9766) plus sorafenib for Asian patients with unresectable hepatocellular carcinoma.
146,X Ma; X Qin; X Shang; M Liu; X Wang,Drug-drug interactions; Knockout rat; Oatp1b2; Paclitaxel; Paclitaxel (PubChem CID: 36314); Sorafenib; Sorafenib (PubChem CID: 216239),,31437461,0.7825253009796143,2019,Organic anion transport polypeptide 1b2 selectively affects the pharmacokinetic interaction between paclitaxel and sorafenib in rats.
147,DK Pawaskar; RM Straubinger; GJ Fetterly; BH Hylander; EA Repasky; WW Ma; WJ Jusko,,,23455451,0.7823118567466736,2013,Physiologically based pharmacokinetic models for everolimus and sorafenib in mice.
148,EQ Lee; J Kuhn; KR Lamborn; L Abrey; LM DeAngelis; F Lieberman; HI Robins; SM Chang; WK Yung; J Drappatz; MP Mehta; VA Levin; K Aldape; JE Dancey; JJ Wright; MD Prados; TF Cloughesy; MR Gilbert; PY Wen,,,23099651,0.7810147404670715,2012,Phase I/II study of sorafenib in combination with temsirolimus for recurrent glioblastoma or gliosarcoma: North American Brain Tumor Consortium study 05-02.
149,S Naito; H Sakai; K Hashine; Y Tomita; N Shinohara; M Fujisawa; M Eto; S Ozono; H Akaza,S-1; metastatic renal cell carcinoma; sorafenib,,26117830,0.7791815400123596,2015,Phase I/II study of S-1 in combination with sorafenib for metastatic renal cell carcinoma.
150,DS Hong; SM Sebti; RA Newman; MA Blaskovich; L Ye; RF Gagel; S Moulder; JJ Wheler; A Naing; NM Tannir; CS Ng; SI Sherman; AK El Naggar; R Khan; J Trent; JJ Wright; R Kurzrock,,,19903778,0.7781326770782471,2009,Phase I trial of a combination of the multikinase inhibitor sorafenib and the farnesyltransferase inhibitor tipifarnib in advanced malignancies.
151,C Fucile; S Marenco; M Bazzica; ML Zuccoli; F Lantieri; L Robbiano; V Marini; P Di Gion; G Pieri; P Stura; A Martelli; V Savarino; F Mattioli; A Picciotto,,,25429830,0.7686805129051208,2015,Measurement of sorafenib plasma concentration by high-performance liquid chromatography in patients with advanced hepatocellular carcinoma: is it useful the application in clinical practice? A pilot study.
152,Y Yamada; N Kiyota; N Fuse; K Kato; H Minami; K Hashizume; Y Kuroki; Y Ito; A Ohtsu,,,23532594,0.7608710527420044,2014,A phase I study of sorafenib in combination with S-1 plus cisplatin in patients with advanced gastric cancer.
153,A Karbownik; M Miedziaszczyk; T Grabowski; J Stanisławiak-Rudowicz; R Jaźwiec; A Wolc; E Grześkowiak; E Szałek,Drug-drug interaction; Pharmacokinetics; Sorafenib; Sorafenib N-oxide; Tapentadol; Tapentadol glucuronide,,32712531,0.7599851489067078,2020,In vivo assessment of potential for UGT-inhibition-based drug-drug interaction between sorafenib and tapentadol.
154,GM Beasley; AP Coleman; A Raymond; G Sanders; MA Selim; BL Peterson; MS Brady; MA Davies; C Augustine; DS Tyler,,,22549288,0.7513847947120667,2012,A phase I multi-institutional study of systemic sorafenib in conjunction with regional melphalan for in-transit melanoma of the extremity.
155,X Sheng; T Huang; J Qin; Q Li; W Wang; L Deng; A Dong,liver cancer; nanoparticle; sorafenib; target,,29113262,0.7470621466636658,2017,"Preparation, pharmacokinetics, tissue distribution and antitumor effect of sorafenib-incorporating nanoparticles in vivo."
156,NS Azad; JB Aragon-Ching; WL Dahut; M Gutierrez; WD Figg; L Jain; SM Steinberg; ML Turner; EC Kohn; HH Kong,,,19228742,0.746148943901062,2009,Hand-foot skin reaction increases with cumulative sorafenib dose and with combination anti-vascular endothelial growth factor therapy.
157,M Fukudo; T Ito; T Mizuno; K Shinsako; E Hatano; S Uemoto; T Kamba; T Yamasaki; O Ogawa; H Seno; T Chiba; K Matsubara,,,24135988,0.744728684425354,2014,Exposure-toxicity relationship of sorafenib in Japanese patients with renal cell carcinoma and hepatocellular carcinoma.
158,JM Meyer; KS Perlewitz; JB Hayden; YC Doung; AY Hung; JT Vetto; RF Pommier; A Mansoor; BR Beckett; A Tudorica; M Mori; ML Holtorf; A Afzal; WJ Woodward; ET Rodler; RL Jones; W Huang; CW Ryan,,,24132922,0.7429410815238953,2013,Phase I trial of preoperative chemoradiation plus sorafenib for high-risk extremity soft tissue sarcomas with dynamic contrast-enhanced MRI correlates.
159,RW Sparidans; S Durmus; AH Schinkel; JH Schellens; JH Beijnen,,,22386128,0.7416312098503113,2012,Liquid chromatography-tandem mass spectrometric assay for the mutated BRAF inhibitor vemurafenib in human and mouse plasma.
160,HT Abdel-Mohsen; AS Girgis; AEE Mahmoud; MM Ali; HI El Diwani,2-thiopyrimidines; ADME; VEGFR-2 inhibitors; angiogenesis; hepatocellular carcinoma,,31463965,0.7335137128829956,2019,"New 2,4-disubstituted-2-thiopyrimidines as VEGFR-2 inhibitors: Design, synthesis, and biological evaluation."
161,M Tandia; A Mhiri; B Paule; R Saffroy; V Cailliez; G Noé; R Farinotti; L Bonhomme-Faivre,Brest cancer resistance protein (ABCG2); Drug monitoring; Hepatocellular carcinoma (HCC); P-glycoprotein (ABCB1); Single nucleotide polymorphism (SNP); Sorafenib,,28289864,0.7321898341178894,2017,Correlation between clinical response to sorafenib in hepatocellular carcinoma treatment and polymorphisms of P-glycoprotein (ABCB1) and of breast cancer resistance protein (ABCG2): monocentric study.
162,S Noda; D Hira; R Osaki; T Fujimoto; H Iida; S Tanaka-Mizuno; A Andoh; M Tani; Y Ikeda; SY Morita; T Terada,Hepatocellular carcinoma; Personalized pharmacotherapy; Pharmacokinetics; Sorafenib,,32588123,0.7300717830657959,2020,Sorafenib exposure and its correlation with response and safety in advanced hepatocellular carcinoma: results from an observational retrospective study.
163,S Bhatia; B Curti; MS Ernstoff; M Gordon; EI Heath; WH Miller; I Puzanov; DI Quinn; TW Flaig; P VanVeldhuizen; K Byrnes-Blake; JA Freeman; R Bittner; N Hunder; S Souza; JA Thompson,Cytokine; Durable response; Immunotherapy; Interleukin-21; Renal cell carcinoma (RCC); Sorafenib; Targeted therapy; Tyrosine kinase inhibitors (TKI); VEGF,,24829759,0.729890763759613,2014,Recombinant interleukin-21 plus sorafenib for metastatic renal cell carcinoma: a phase 1/2 study.
164,MS Kim,,,23336707,0.7285408973693848,2013,Soluplus-coated colloidal silica nanomatrix system for enhanced supersaturation and oral absorption of poorly water-soluble drugs.
165,EI Zimmerman; JL Roberts; L Li; D Finkelstein; A Gibson; AS Chaudhry; EG Schuetz; JE Rubnitz; H Inaba; SD Baker,,,22927483,0.7162328362464905,2012,Ontogeny and sorafenib metabolism.
166,CJ Yen; TY Kim; YH Feng; Y Chao; DY Lin; BY Ryoo; DC Huang; D Schnell; J Hocke; AB Loembé; AL Cheng,Advanced hepatocellular carcinoma; Angiokinase inhibitor; Dose-limiting toxicity; Maximum tolerated dose; Nintedanib; Sorafenib,,29888206,0.7123367786407471,2018,"A Phase I/Randomized Phase II Study to Evaluate the Safety, Pharmacokinetics, and Efficacy of Nintedanib versus Sorafenib in Asian Patients with Advanced Hepatocellular Carcinoma."
167,D Strumberg; JW Clark; A Awada; MJ Moore; H Richly; A Hendlisz; HW Hirte; JP Eder; HJ Lenz; B Schwartz,,,17470685,0.7115866541862488,2007,"Safety, pharmacokinetics, and preliminary antitumor activity of sorafenib: a review of four phase I trials in patients with advanced refractory solid tumors."
168,P Di Gion; F Kanefendt; A Lindauer; M Scheffler; O Doroshyenko; U Fuhr; J Wolf; U Jaehde,,,21827214,0.7091594338417053,2011,"Clinical pharmacokinetics of tyrosine kinase inhibitors: focus on pyrimidines, pyridines and pyrroles."
169,K Asari; H Takahashi,,,33191909,0.7086095213890076,2021,Proposal of a prediction model describing the metabolic interaction between warfarin and sorafenib using a population pharmacokinetic approach.
170,S Hu; H Niu; H Inaba; S Orwick; C Rose; JC Panetta; S Yang; S Pounds; Y Fan; C Calabrese; JE Rehg; D Campana; JE Rubnitz; SD Baker,,,21487100,0.7046298384666443,2011,Activity of the multikinase inhibitor sorafenib in combination with cytarabine in acute myeloid leukemia.
171,WM Eldehna; AM El Kerdawy; GH Al-Ansary; ST Al-Rashood; MM Ali; AE Mahmoud,FGFR-1 and PDGFR-b; Indolinone; Molecular modeling; Multikinase inhibitor; Synthesis; VEGFR-2,,30503942,0.7039402723312378,2019,"Type IIA - Type IIB protein tyrosine kinase inhibitors hybridization as an efficient approach for potent multikinase inhibitor development: Design, synthesis, anti-proliferative activity, multikinase inhibitory activity and molecular modeling of novel indolinone-based ureides and amides."
172,K Dredge; E Hammond; P Handley; TJ Gonda; MT Smith; C Vincent; R Brandt; V Ferro; I Bytheway,,,21285983,0.6934319734573364,2011,"PG545, a dual heparanase and angiogenesis inhibitor, induces potent anti-tumour and anti-metastatic efficacy in preclinical models."
173,D Strumberg; D Voliotis; JG Moeller; RA Hilger; H Richly; S Kredtke; C Beling; ME Scheulen; S Seeber,,,12503822,0.6858155727386475,2002,Results of phase I pharmacokinetic and pharmacodynamic studies of the Raf kinase inhibitor BAY 43-9006 in patients with solid tumors.
174,X Wang; X Zhang; X Huang; Y Li; M Wu; J Liu,CYP450; Caco-2 cells; P-gp; drug–drug interaction; oral absorption; sorafenib,,26582036,0.677577555179596,2016,The drug-drug interaction of sorafenib mediated by P-glycoprotein and CYP3A4.
175,JD Wu; YJ Cui; YG Zhou; LQ Tang; CM Zhang; ZP Liu,Hepatocellular carcinoma; Liver microsome stability; Multidrug-resistance; Pharmacokinetics; Tubulin polymerization inhibitor,,30887253,0.672903299331665,2020,Tubulin colchicine site binding agent LL01 displays potent antitumor efficiency both in vitro and in vivo with suitable drug-like properties.
176,S Bae; R D'Cunha; J Shao; G An,"5,7-Dimethoxyflavone; Breast cancer resistance protein; Drug-drug interactions; Pharmacokinetics; Tyrosine kinase inhibitors",,29425861,0.6704403758049011,2018,"Effect of 5,7-dimethoxyflavone on Bcrp1-mediated transport of sorafenib in vitro and in vivo in mice."
177,WJ Heinz; K Kahle; A Helle-Beyersdorf; D Schirmer; U Lenker; D Keller; P Langmann; H Klinker,,,20927524,0.6621999144554138,2011,High-performance liquid chromatographic method for the determination of sorafenib in human serum and peritoneal fluid.
178,GM Kim; MD Kim; do Y Kim; SH Kim; JY Won; SI Park; do Y Lee; W Shin; M Shin,,,27179404,0.6582418084144592,2016,Transarterial Chemoembolization Using Sorafenib in a Rabbit VX2 Liver Tumor Model: Pharmacokinetics and Antitumor Effect.
179,J James; B Ruggeri; RC Armstrong; MW Rowbottom; S Jones-Bolin; RN Gunawardane; P Dobrzanski; MF Gardner; H Zhao; MD Cramer; K Hunter; RR Nepomuceno; M Cheng; D Gitnick; M Yazdanian; DE Insko; MA Ator; JL Apuy; R Faraoni; BD Dorsey; M Williams; SS Bhagwat; MW Holladay,,,22319199,0.65501469373703,2012,CEP-32496: a novel orally active BRAF(V600E) inhibitor with selective cellular and in vivo antitumor activity.
